WorkOrderID,EvalQuestTxt,EvalQuestValTxt,LocationName,City,State,SignDate,JobID,JobCategoryID,ProgramType,CustomerName,PrimaryTechnicianID,DistrictName,WOStatusID,Revenue,Expense,GP,Column1
240528-128,Did Contractors Employees Cooperate with You?,Yes,Murphy USA 5779,BRUNSWICK,GA,2024-05-29 16:43:43,SXX0023,EBR,SERVIC,MURPHY OIL USA,KRewis,District 4,POSTED,210,-166.15,43.85,
240331-119,Did Contractors Employees Cooperate with You?,Yes,THE HOME DEPOT 3407,North Conway,NH,2024-05-29 16:44:33,B240023,ERO,HC03,HOME DEPOT USA,NJewell,District 1,RVWBLL,0,-337.17,-337.17,
240331-119,Overall Performance Was:,Excellent,THE HOME DEPOT 3407,North Conway,NH,2024-05-29 16:44:33,B240023,ERO,HC03,HOME DEPOT USA,NJewell,District 1,RVWBLL,0,-337.17,-337.17,
240331-119,Was Contractors Quality of Work Satisfactory?,Yes,THE HOME DEPOT 3407,North Conway,NH,2024-05-29 16:44:33,B240023,ERO,HC03,HOME DEPOT USA,NJewell,District 1,RVWBLL,0,-337.17,-337.17,
240331-119,Did Contractors Clean Up All Work Areas?,Yes,THE HOME DEPOT 3407,North Conway,NH,2024-05-29 16:44:33,B240023,ERO,HC03,HOME DEPOT USA,NJewell,District 1,RVWBLL,0,-337.17,-337.17,
240515-032,Was Contractors Quality of Work Satisfactory?,Yes,Skechers 1407,MILLVILLE,NJ,2024-05-29 16:46:03,B240064,ERO,SK002,Automated Logic Corporation,GDale,,TOBILL,0,-285.56,-285.56,
240515-032,Overall Performance Was:,Excellent,Skechers 1407,MILLVILLE,NJ,2024-05-29 16:46:03,B240064,ERO,SK002,Automated Logic Corporation,GDale,,TOBILL,0,-285.56,-285.56,
240515-032,Did Contractors Employees Cooperate with You?,Yes,Skechers 1407,MILLVILLE,NJ,2024-05-29 16:46:03,B240064,ERO,SK002,Automated Logic Corporation,GDale,,TOBILL,0,-285.56,-285.56,
240515-032,Did Contractors Clean Up All Work Areas?,Yes,Skechers 1407,MILLVILLE,NJ,2024-05-29 16:46:03,B240064,ERO,SK002,Automated Logic Corporation,GDale,,TOBILL,0,-285.56,-285.56,
240524-002,Overall Performance Was:,Excellent,Publix Super Markets 1047,SPRING HILL,TN,2024-05-29 16:58:44,SXX1023,LBR,LI,Publix Super Markets,RTraughber,,HDPRTR,0,-210.59,-210.59,
240524-002,Did Contractors Employees Cooperate with You?,Yes,Publix Super Markets 1047,SPRING HILL,TN,2024-05-29 16:58:44,SXX1023,LBR,LI,Publix Super Markets,RTraughber,,HDPRTR,0,-210.59,-210.59,
240524-002,Did Contractors Clean Up All Work Areas?,Yes,Publix Super Markets 1047,SPRING HILL,TN,2024-05-29 16:58:44,SXX1023,LBR,LI,Publix Super Markets,RTraughber,,HDPRTR,0,-210.59,-210.59,
240524-002,Was Contractors Quality of Work Satisfactory?,Yes,Publix Super Markets 1047,SPRING HILL,TN,2024-05-29 16:58:44,SXX1023,LBR,LI,Publix Super Markets,RTraughber,,HDPRTR,0,-210.59,-210.59,
240529-040,Did Contractors Employees Cooperate with You?,Yes,The Church of Jesus Christ of 5100984,central bridge,NY,2024-05-29 16:59:02,SXX1022,LBR,LI,CBRE / LDS Church,MStoffels,,PCA,0,-159.7,-159.7,
240529-040,Did Contractors Clean Up All Work Areas?,Yes,The Church of Jesus Christ of 5100984,central bridge,NY,2024-05-29 16:59:02,SXX1022,LBR,LI,CBRE / LDS Church,MStoffels,,PCA,0,-159.7,-159.7,
240529-040,Was Contractors Quality of Work Satisfactory?,Yes,The Church of Jesus Christ of 5100984,central bridge,NY,2024-05-29 16:59:02,SXX1022,LBR,LI,CBRE / LDS Church,MStoffels,,PCA,0,-159.7,-159.7,
240522-018,Overall Performance Was:,Excellent,Staples 1606,Chicago,IL,2024-05-29 17:00:39,B240067,ERO,ST011,Staples Facilities Dept,JEverhart,District 8,POSTED,655,-317.64,337.36,
240522-018,Did Contractors Clean Up All Work Areas?,Yes,Staples 1606,Chicago,IL,2024-05-29 17:00:39,B240067,ERO,ST011,Staples Facilities Dept,JEverhart,District 8,POSTED,655,-317.64,337.36,
240522-018,Did Contractors Employees Cooperate with You?,Yes,Staples 1606,Chicago,IL,2024-05-29 17:00:39,B240067,ERO,ST011,Staples Facilities Dept,JEverhart,District 8,POSTED,655,-317.64,337.36,
240522-018,Was Contractors Quality of Work Satisfactory?,Yes,Staples 1606,Chicago,IL,2024-05-29 17:00:39,B240067,ERO,ST011,Staples Facilities Dept,JEverhart,District 8,POSTED,655,-317.64,337.36,
240527-041,Was Contractors Quality of Work Satisfactory?,Yes,Publix Super Markets 0019,JACKSONVILLE,FL,2024-05-29 17:06:44,SXX1020,LBR,LE,Publix Super Markets,EHilton,District 5,POSTED,653.63,-121.51,532.12,
240527-041,Did Contractors Clean Up All Work Areas?,Yes,Publix Super Markets 0019,JACKSONVILLE,FL,2024-05-29 17:06:44,SXX1020,LBR,LE,Publix Super Markets,EHilton,District 5,POSTED,653.63,-121.51,532.12,
240527-041,Overall Performance Was:,Excellent,Publix Super Markets 0019,JACKSONVILLE,FL,2024-05-29 17:06:44,SXX1020,LBR,LE,Publix Super Markets,EHilton,District 5,POSTED,653.63,-121.51,532.12,
240527-041,Did Contractors Employees Cooperate with You?,Yes,Publix Super Markets 0019,JACKSONVILLE,FL,2024-05-29 17:06:44,SXX1020,LBR,LE,Publix Super Markets,EHilton,District 5,POSTED,653.63,-121.51,532.12,
240528-180,Did Contractors Clean Up All Work Areas?,Yes,Best Buy 533,DANVERS,MA,2024-05-29 17:07:20,SXX0022,EBR,SERVIC,Best Buy,LGreig,District 1,POSTED,355.2,-190.15,165.05,
240528-180,Was Contractors Quality of Work Satisfactory?,Yes,Best Buy 533,DANVERS,MA,2024-05-29 17:07:20,SXX0022,EBR,SERVIC,Best Buy,LGreig,District 1,POSTED,355.2,-190.15,165.05,
240528-180,Did Contractors Employees Cooperate with You?,Yes,Best Buy 533,DANVERS,MA,2024-05-29 17:07:20,SXX0022,EBR,SERVIC,Best Buy,LGreig,District 1,POSTED,355.2,-190.15,165.05,
240528-180,Overall Performance Was:,Excellent,Best Buy 533,DANVERS,MA,2024-05-29 17:07:20,SXX0022,EBR,SERVIC,Best Buy,LGreig,District 1,POSTED,355.2,-190.15,165.05,
240523-032,Was Contractors Quality of Work Satisfactory?,Yes,Dollar Tree 5732,BALTIMORE,MD,2024-05-29 17:09:41,SXX1022,LBR,LI,"DOLLAR TREE STORES, INC",FRidley,,HDPRTR,0,-266.45,-266.45,
240523-032,Did Contractors Clean Up All Work Areas?,Yes,Dollar Tree 5732,BALTIMORE,MD,2024-05-29 17:09:41,SXX1022,LBR,LI,"DOLLAR TREE STORES, INC",FRidley,,HDPRTR,0,-266.45,-266.45,
240523-032,Did Contractors Employees Cooperate with You?,Yes,Dollar Tree 5732,BALTIMORE,MD,2024-05-29 17:09:41,SXX1022,LBR,LI,"DOLLAR TREE STORES, INC",FRidley,,HDPRTR,0,-266.45,-266.45,
240523-032,Overall Performance Was:,Excellent,Dollar Tree 5732,BALTIMORE,MD,2024-05-29 17:09:41,SXX1022,LBR,LI,"DOLLAR TREE STORES, INC",FRidley,,HDPRTR,0,-266.45,-266.45,
240524-034,Did Contractors Clean Up All Work Areas?,Yes,DICKS SPORTING GOODS 1078,Alabaster,AL,2024-05-29 17:10:39,SXX1023,LBR,LI,Dick's Sporting Goods,CArrington,District 3,HDPRTC,0,-257.81,-257.81,
240524-034,Did Contractors Employees Cooperate with You?,Yes,DICKS SPORTING GOODS 1078,Alabaster,AL,2024-05-29 17:10:39,SXX1023,LBR,LI,Dick's Sporting Goods,CArrington,District 3,HDPRTC,0,-257.81,-257.81,
240524-034,Overall Performance Was:,Excellent,DICKS SPORTING GOODS 1078,Alabaster,AL,2024-05-29 17:10:39,SXX1023,LBR,LI,Dick's Sporting Goods,CArrington,District 3,HDPRTC,0,-257.81,-257.81,
240525-006,Did Contractors Clean Up All Work Areas?,Yes,DICKS SPORTING GOODS 5200,Smyrna,GA,2024-05-29 17:14:29,SXX0023,EBR,SERVIC,Dick's Sporting Goods,JHarteau,District 4,RVWBLL,0,-90.59,-90.59,
240525-006,Did Contractors Employees Cooperate with You?,Yes,DICKS SPORTING GOODS 5200,Smyrna,GA,2024-05-29 17:14:29,SXX0023,EBR,SERVIC,Dick's Sporting Goods,JHarteau,District 4,RVWBLL,0,-90.59,-90.59,
240525-006,Overall Performance Was:,Excellent,DICKS SPORTING GOODS 5200,Smyrna,GA,2024-05-29 17:14:29,SXX0023,EBR,SERVIC,Dick's Sporting Goods,JHarteau,District 4,RVWBLL,0,-90.59,-90.59,
240525-006,Was Contractors Quality of Work Satisfactory?,Yes,DICKS SPORTING GOODS 5200,Smyrna,GA,2024-05-29 17:14:29,SXX0023,EBR,SERVIC,Dick's Sporting Goods,JHarteau,District 4,RVWBLL,0,-90.59,-90.59,
240425-658,Did Contractors Clean Up All Work Areas?,Yes,Acme 1099,OAK RIDGE,NJ,2024-05-29 17:15:00,B240044,ERO,IG001,The InSite Group,BoMartinez,,RVWBLL,0,-410.2,-410.2,
240425-658,Was Contractors Quality of Work Satisfactory?,Yes,Acme 1099,OAK RIDGE,NJ,2024-05-29 17:15:00,B240044,ERO,IG001,The InSite Group,BoMartinez,,RVWBLL,0,-410.2,-410.2,
240425-658,Overall Performance Was:,Excellent,Acme 1099,OAK RIDGE,NJ,2024-05-29 17:15:00,B240044,ERO,IG001,The InSite Group,BoMartinez,,RVWBLL,0,-410.2,-410.2,
240425-658,Did Contractors Employees Cooperate with You?,Yes,Acme 1099,OAK RIDGE,NJ,2024-05-29 17:15:00,B240044,ERO,IG001,The InSite Group,BoMartinez,,RVWBLL,0,-410.2,-410.2,
240522-193,Was Contractors Quality of Work Satisfactory?,Yes,Publix Super Markets 0779,PALM BAY,FL,2024-05-29 17:17:28,SXX0020,EBR,SERVIC,Publix Super Markets,RACastillo,,POSTED,296.25,-155.27,140.98,
240522-193,Did Contractors Clean Up All Work Areas?,Yes,Publix Super Markets 0779,PALM BAY,FL,2024-05-29 17:17:28,SXX0020,EBR,SERVIC,Publix Super Markets,RACastillo,,POSTED,296.25,-155.27,140.98,
240522-193,Did Contractors Employees Cooperate with You?,Yes,Publix Super Markets 0779,PALM BAY,FL,2024-05-29 17:17:28,SXX0020,EBR,SERVIC,Publix Super Markets,RACastillo,,POSTED,296.25,-155.27,140.98,
240522-193,Overall Performance Was:,Good,Publix Super Markets 0779,PALM BAY,FL,2024-05-29 17:17:28,SXX0020,EBR,SERVIC,Publix Super Markets,RACastillo,,POSTED,296.25,-155.27,140.98,
240525-033,Did Contractors Employees Cooperate with You?,Yes,Sams Club 6612,CONCORD,CA,2024-05-29 17:18:55,SXX1025,LBR,EML,Sams Club,AVaughan,District 12,HDPRTR,0,-117.66,-117.66,
240525-033,Was Contractors Quality of Work Satisfactory?,Yes,Sams Club 6612,CONCORD,CA,2024-05-29 17:18:55,SXX1025,LBR,EML,Sams Club,AVaughan,District 12,HDPRTR,0,-117.66,-117.66,
240525-033,Did Contractors Clean Up All Work Areas?,Yes,Sams Club 6612,CONCORD,CA,2024-05-29 17:18:55,SXX1025,LBR,EML,Sams Club,AVaughan,District 12,HDPRTR,0,-117.66,-117.66,
240525-033,Overall Performance Was:,Excellent,Sams Club 6612,CONCORD,CA,2024-05-29 17:18:55,SXX1025,LBR,EML,Sams Club,AVaughan,District 12,HDPRTR,0,-117.66,-117.66,
240331-123,Did Contractors Clean Up All Work Areas?,Yes,THE HOME DEPOT 0159,ATLANTA,GA,2024-05-29 17:21:05,B240023,ERO,HC03,HOME DEPOT USA,DOneal,District 4,APPROV,0,-146.45,-146.45,
240331-123,Did Contractors Employees Cooperate with You?,Yes,THE HOME DEPOT 0159,ATLANTA,GA,2024-05-29 17:21:05,B240023,ERO,HC03,HOME DEPOT USA,DOneal,District 4,APPROV,0,-146.45,-146.45,
240331-123,Was Contractors Quality of Work Satisfactory?,Yes,THE HOME DEPOT 0159,ATLANTA,GA,2024-05-29 17:21:05,B240023,ERO,HC03,HOME DEPOT USA,DOneal,District 4,APPROV,0,-146.45,-146.45,
240331-123,Overall Performance Was:,Excellent,THE HOME DEPOT 0159,ATLANTA,GA,2024-05-29 17:21:05,B240023,ERO,HC03,HOME DEPOT USA,DOneal,District 4,APPROV,0,-146.45,-146.45,
240518-008,Was Contractors Quality of Work Satisfactory?,Yes,THE HOME DEPOT 1043,VACAVILLE,CA,2024-05-29 17:22:18,B240054,ERO,HD475,HOME DEPOT USA,MMonson,District 12,APPROV,0,-122.86,-122.86,
240518-008,Did Contractors Employees Cooperate with You?,Yes,THE HOME DEPOT 1043,VACAVILLE,CA,2024-05-29 17:22:18,B240054,ERO,HD475,HOME DEPOT USA,MMonson,District 12,APPROV,0,-122.86,-122.86,
240518-008,Did Contractors Clean Up All Work Areas?,Yes,THE HOME DEPOT 1043,VACAVILLE,CA,2024-05-29 17:22:18,B240054,ERO,HD475,HOME DEPOT USA,MMonson,District 12,APPROV,0,-122.86,-122.86,
240518-008,Overall Performance Was:,Excellent,THE HOME DEPOT 1043,VACAVILLE,CA,2024-05-29 17:22:18,B240054,ERO,HD475,HOME DEPOT USA,MMonson,District 12,APPROV,0,-122.86,-122.86,
240524-042,Did Contractors Clean Up All Work Areas?,Yes,Starbucks 8444,Bellevue,TN,2024-05-29 17:24:35,SXX0023,EBR,SERVIC,STARBUCKS CORPORATION,AUrbina,District 3,MGRAPV,0,-36.46,-36.46,
240524-042,Was Contractors Quality of Work Satisfactory?,Yes,Starbucks 8444,Bellevue,TN,2024-05-29 17:24:35,SXX0023,EBR,SERVIC,STARBUCKS CORPORATION,AUrbina,District 3,MGRAPV,0,-36.46,-36.46,
240524-042,Did Contractors Employees Cooperate with You?,Yes,Starbucks 8444,Bellevue,TN,2024-05-29 17:24:35,SXX0023,EBR,SERVIC,STARBUCKS CORPORATION,AUrbina,District 3,MGRAPV,0,-36.46,-36.46,
240524-042,Overall Performance Was:,Excellent,Starbucks 8444,Bellevue,TN,2024-05-29 17:24:35,SXX0023,EBR,SERVIC,STARBUCKS CORPORATION,AUrbina,District 3,MGRAPV,0,-36.46,-36.46,
240510-076,Was Contractors Quality of Work Satisfactory?,Yes,Family Dollar 32337,Midland,TX,2024-05-29 17:26:52,SXX0024,EBR,SERVIC,EMCOR / Dollar Tree,lturner,,POSTED,1544.38,-674.18,870.2,
240510-076,Did Contractors Employees Cooperate with You?,Yes,Family Dollar 32337,Midland,TX,2024-05-29 17:26:52,SXX0024,EBR,SERVIC,EMCOR / Dollar Tree,lturner,,POSTED,1544.38,-674.18,870.2,
240510-076,Overall Performance Was:,Excellent,Family Dollar 32337,Midland,TX,2024-05-29 17:26:52,SXX0024,EBR,SERVIC,EMCOR / Dollar Tree,lturner,,POSTED,1544.38,-674.18,870.2,
240510-076,Did Contractors Clean Up All Work Areas?,Yes,Family Dollar 32337,Midland,TX,2024-05-29 17:26:52,SXX0024,EBR,SERVIC,EMCOR / Dollar Tree,lturner,,POSTED,1544.38,-674.18,870.2,
240517-138,Overall Performance Was:,,Bank of America GAW-561,Avondale Estates,GA,2024-05-29 17:26:59,HXX1600,LRM,GMRLE,JLL / Bank of America,MASmith,District 4,POSTED,325,-181.17,143.83,
240501-143,Was Contractors Quality of Work Satisfactory?,Yes,THE HOME DEPOT 0205,Lake Worth,FL,2024-05-29 17:29:29,SXX0020,EBR,SERVIC,HOME DEPOT USA,GSierra,District 6,POSTED,2479.25,-1838.87,640.38,
240501-143,Did Contractors Clean Up All Work Areas?,Yes,THE HOME DEPOT 0205,Lake Worth,FL,2024-05-29 17:29:29,SXX0020,EBR,SERVIC,HOME DEPOT USA,GSierra,District 6,POSTED,2479.25,-1838.87,640.38,
240501-143,Did Contractors Employees Cooperate with You?,Yes,THE HOME DEPOT 0205,Lake Worth,FL,2024-05-29 17:29:29,SXX0020,EBR,SERVIC,HOME DEPOT USA,GSierra,District 6,POSTED,2479.25,-1838.87,640.38,
240501-143,Overall Performance Was:,Excellent,THE HOME DEPOT 0205,Lake Worth,FL,2024-05-29 17:29:29,SXX0020,EBR,SERVIC,HOME DEPOT USA,GSierra,District 6,POSTED,2479.25,-1838.87,640.38,
240517-142,Did Contractors Employees Cooperate with You?,Yes,Bank of America NCW-651,RALEIGH,NC,2024-05-29 17:36:54,HXX1600,LRM,GMRLE,JLL / Bank of America,RBagley,,POSTED,359,-166.75,192.25,
240517-142,Did Contractors Clean Up All Work Areas?,Yes,Bank of America NCW-651,RALEIGH,NC,2024-05-29 17:36:54,HXX1600,LRM,GMRLE,JLL / Bank of America,RBagley,,POSTED,359,-166.75,192.25,
240517-142,Overall Performance Was:,Excellent,Bank of America NCW-651,RALEIGH,NC,2024-05-29 17:36:54,HXX1600,LRM,GMRLE,JLL / Bank of America,RBagley,,POSTED,359,-166.75,192.25,
240517-142,Was Contractors Quality of Work Satisfactory?,Yes,Bank of America NCW-651,RALEIGH,NC,2024-05-29 17:36:54,HXX1600,LRM,GMRLE,JLL / Bank of America,RBagley,,POSTED,359,-166.75,192.25,
240507-231,Overall Performance Was:,,Bank of America GA7-084,FAYETTEVILLE,GA,2024-05-29 17:38:44,HXX1600,LRM,GMRLE,JLL / Bank of America,APuckett,District 4,POSTED,291,-135.89,155.11,
240514-248,Overall Performance Was:,Excellent,Bank of America CAW-E02,LOS ANGELES,CA,2024-05-29 17:38:57,HXX1600,LRM,GMRLE,Cushman&Wakefield / BOA,SMorales,District 13,POSTED,300,-125.12,174.88,
240514-248,Did Contractors Employees Cooperate with You?,Yes,Bank of America CAW-E02,LOS ANGELES,CA,2024-05-29 17:38:57,HXX1600,LRM,GMRLE,Cushman&Wakefield / BOA,SMorales,District 13,POSTED,300,-125.12,174.88,
240514-248,Did Contractors Clean Up All Work Areas?,Yes,Bank of America CAW-E02,LOS ANGELES,CA,2024-05-29 17:38:57,HXX1600,LRM,GMRLE,Cushman&Wakefield / BOA,SMorales,District 13,POSTED,300,-125.12,174.88,
240514-248,Was Contractors Quality of Work Satisfactory?,Yes,Bank of America CAW-E02,LOS ANGELES,CA,2024-05-29 17:38:57,HXX1600,LRM,GMRLE,Cushman&Wakefield / BOA,SMorales,District 13,POSTED,300,-125.12,174.88,
240516-142,Did Contractors Clean Up All Work Areas?,Yes,Bank of America CA9-189,LOS ANGELES,CA,2024-05-29 17:41:04,HXX1600,LRM,GMRLE,Cushman&Wakefield / BOA,AValenzuel,District 13,POSTED,411,-177.16,233.84,
240516-142,Overall Performance Was:,Excellent,Bank of America CA9-189,LOS ANGELES,CA,2024-05-29 17:41:04,HXX1600,LRM,GMRLE,Cushman&Wakefield / BOA,AValenzuel,District 13,POSTED,411,-177.16,233.84,
240516-142,Did Contractors Employees Cooperate with You?,Yes,Bank of America CA9-189,LOS ANGELES,CA,2024-05-29 17:41:04,HXX1600,LRM,GMRLE,Cushman&Wakefield / BOA,AValenzuel,District 13,POSTED,411,-177.16,233.84,
240516-142,Was Contractors Quality of Work Satisfactory?,Yes,Bank of America CA9-189,LOS ANGELES,CA,2024-05-29 17:41:04,HXX1600,LRM,GMRLE,Cushman&Wakefield / BOA,AValenzuel,District 13,POSTED,411,-177.16,233.84,
240518-147,Overall Performance Was:,Excellent,Valvoline 30016,SYLVANIA,OH,2024-05-29 17:48:19,B240028,ERO,DH014,DH PACE FACILITIES GROUP,MTaylor,,POSTED,2848,-1945.78,902.22,
240523-126,Was Contractors Quality of Work Satisfactory?,Yes,LOWES 1566,MARIETTA,OH,2024-05-29 17:48:24,SXX0021,EBR,SERVIC,LOWES COMPANIES,DStorch,District 7,RVWBLL,0,-269.53,-269.53,
240523-126,Did Contractors Employees Cooperate with You?,Yes,LOWES 1566,MARIETTA,OH,2024-05-29 17:48:24,SXX0021,EBR,SERVIC,LOWES COMPANIES,DStorch,District 7,RVWBLL,0,-269.53,-269.53,
240523-126,Overall Performance Was:,Excellent,LOWES 1566,MARIETTA,OH,2024-05-29 17:48:24,SXX0021,EBR,SERVIC,LOWES COMPANIES,DStorch,District 7,RVWBLL,0,-269.53,-269.53,
240523-126,Did Contractors Clean Up All Work Areas?,Yes,LOWES 1566,MARIETTA,OH,2024-05-29 17:48:24,SXX0021,EBR,SERVIC,LOWES COMPANIES,DStorch,District 7,RVWBLL,0,-269.53,-269.53,
240522-101,Was Contractors Quality of Work Satisfactory?,Yes,Staples 1842,ADDISON,TX,2024-05-29 17:52:07,B240067,ERO,ST011,Staples Facilities Dept,bhuffman,,POSTED,655,-200.5,454.5,
240522-101,Did Contractors Employees Cooperate with You?,Yes,Staples 1842,ADDISON,TX,2024-05-29 17:52:07,B240067,ERO,ST011,Staples Facilities Dept,bhuffman,,POSTED,655,-200.5,454.5,
240522-101,Overall Performance Was:,Excellent,Staples 1842,ADDISON,TX,2024-05-29 17:52:07,B240067,ERO,ST011,Staples Facilities Dept,bhuffman,,POSTED,655,-200.5,454.5,
240522-101,Did Contractors Clean Up All Work Areas?,Yes,Staples 1842,ADDISON,TX,2024-05-29 17:52:07,B240067,ERO,ST011,Staples Facilities Dept,bhuffman,,POSTED,655,-200.5,454.5,
240426-164,Overall Performance Was:,,Bank of America SC1-380,MYRTLE BEACH,SC,2024-05-29 17:54:54,HXX1600,LRM,GMRREO,JLL / Bank of America,gmclaughli,District 3,POSTED,291,-75.69,215.31,
240529-029,Did Contractors Clean Up All Work Areas?,Yes,Publix Super Markets 0801,CRESTVIEW,FL,2024-05-29 17:56:32,SXX1020,LBR,CASE,Publix Super Markets,RLindros,,POSTED,298.64,-82.79,215.85,
240529-029,Was Contractors Quality of Work Satisfactory?,Yes,Publix Super Markets 0801,CRESTVIEW,FL,2024-05-29 17:56:32,SXX1020,LBR,CASE,Publix Super Markets,RLindros,,POSTED,298.64,-82.79,215.85,
240529-029,Did Contractors Employees Cooperate with You?,Yes,Publix Super Markets 0801,CRESTVIEW,FL,2024-05-29 17:56:32,SXX1020,LBR,CASE,Publix Super Markets,RLindros,,POSTED,298.64,-82.79,215.85,
240529-029,Overall Performance Was:,Excellent,Publix Super Markets 0801,CRESTVIEW,FL,2024-05-29 17:56:32,SXX1020,LBR,CASE,Publix Super Markets,RLindros,,POSTED,298.64,-82.79,215.85,
240426-163,Overall Performance Was:,,Bank of America SC1-352,SURFSIDE BCH,SC,2024-05-29 17:57:23,HXX1600,LRM,GMRREO,JLL / Bank of America,gmclaughli,District 3,POSTED,291,-270.1,20.9,
240521-086,Overall Performance Was:,Excellent,Staples 1207,Naples,FL,2024-05-29 17:57:27,B240067,ERO,ST011,Staples Facilities Dept,ESanchez,District 6,POSTED,655,-212.87,442.13,
240521-086,Did Contractors Employees Cooperate with You?,Yes,Staples 1207,Naples,FL,2024-05-29 17:57:27,B240067,ERO,ST011,Staples Facilities Dept,ESanchez,District 6,POSTED,655,-212.87,442.13,
240521-086,Was Contractors Quality of Work Satisfactory?,Yes,Staples 1207,Naples,FL,2024-05-29 17:57:27,B240067,ERO,ST011,Staples Facilities Dept,ESanchez,District 6,POSTED,655,-212.87,442.13,
240521-086,Did Contractors Clean Up All Work Areas?,Yes,Staples 1207,Naples,FL,2024-05-29 17:57:27,B240067,ERO,ST011,Staples Facilities Dept,ESanchez,District 6,POSTED,655,-212.87,442.13,
240521-285,Did Contractors Clean Up All Work Areas?,Yes,Bank of America CA7-203,Garden Grove,CA,2024-05-29 17:58:25,SXX0025,EBR,SERVIC,Cushman&Wakefield / BOA,SHernandez,District 13,POSTED,499.34,-446.96,52.38,
240521-285,Did Contractors Employees Cooperate with You?,Yes,Bank of America CA7-203,Garden Grove,CA,2024-05-29 17:58:25,SXX0025,EBR,SERVIC,Cushman&Wakefield / BOA,SHernandez,District 13,POSTED,499.34,-446.96,52.38,
240521-285,Overall Performance Was:,Excellent,Bank of America CA7-203,Garden Grove,CA,2024-05-29 17:58:25,SXX0025,EBR,SERVIC,Cushman&Wakefield / BOA,SHernandez,District 13,POSTED,499.34,-446.96,52.38,
240521-285,Was Contractors Quality of Work Satisfactory?,Yes,Bank of America CA7-203,Garden Grove,CA,2024-05-29 17:58:25,SXX0025,EBR,SERVIC,Cushman&Wakefield / BOA,SHernandez,District 13,POSTED,499.34,-446.96,52.38,
240529-073,Was Contractors Quality of Work Satisfactory?,Yes,LOWES 1944,SOMERSET,PA,2024-05-29 18:05:39,SXX0022,EBR,SERVIC,LOWES COMPANIES,JShank,District 2,TOAR,0,-234.9,-234.9,
240529-073,Did Contractors Employees Cooperate with You?,Yes,LOWES 1944,SOMERSET,PA,2024-05-29 18:05:39,SXX0022,EBR,SERVIC,LOWES COMPANIES,JShank,District 2,TOAR,0,-234.9,-234.9,
240529-073,Overall Performance Was:,Excellent,LOWES 1944,SOMERSET,PA,2024-05-29 18:05:39,SXX0022,EBR,SERVIC,LOWES COMPANIES,JShank,District 2,TOAR,0,-234.9,-234.9,
240529-073,Did Contractors Clean Up All Work Areas?,Yes,LOWES 1944,SOMERSET,PA,2024-05-29 18:05:39,SXX0022,EBR,SERVIC,LOWES COMPANIES,JShank,District 2,TOAR,0,-234.9,-234.9,
240419-277,Overall Performance Was:,,Bank of America SC3-206,COLUMBIA,SC,2024-05-29 18:07:20,HXX1600,LRM,GMRSGN,JLL / Bank of America,ZGreene,District 3,POSTED,2210.47,-494.42,1716.05,
240528-208,Did Contractors Employees Cooperate with You?,Yes,Publix Super Markets 0176,FRANKLIN,TN,2024-05-29 18:10:29,SXX1023,LBR,LI,Publix Super Markets,JABrooks,,POSTED,284.84,-115.38,169.46,
240528-208,Was Contractors Quality of Work Satisfactory?,Yes,Publix Super Markets 0176,FRANKLIN,TN,2024-05-29 18:10:29,SXX1023,LBR,LI,Publix Super Markets,JABrooks,,POSTED,284.84,-115.38,169.46,
240528-208,Overall Performance Was:,Excellent,Publix Super Markets 0176,FRANKLIN,TN,2024-05-29 18:10:29,SXX1023,LBR,LI,Publix Super Markets,JABrooks,,POSTED,284.84,-115.38,169.46,
240528-208,Did Contractors Clean Up All Work Areas?,Yes,Publix Super Markets 0176,FRANKLIN,TN,2024-05-29 18:10:29,SXX1023,LBR,LI,Publix Super Markets,JABrooks,,POSTED,284.84,-115.38,169.46,
