WorkOrderID,EvalQuestTxt,EvalQuestValTxt,LocationName,City,State,SignDate,JobID,JobCategoryID,ProgramType,CustomerName,PrimaryTechnicianID,DistrictName,WOStatusID,Revenue,Expense,GP
240409-161,Did Contractors Employees Cooperate with You?,Yes,THE HOME DEPOT 6650,Cypress,CA,2024-05-31 18:56:30,SXX0025,EBR,HDIBL,HOME DEPOT USA,FLaframboi,District 13,POSTED,902.25,-696.24,206.01
240409-161,Was Contractors Quality of Work Satisfactory?,Yes,THE HOME DEPOT 6650,Cypress,CA,2024-05-31 18:56:30,SXX0025,EBR,HDIBL,HOME DEPOT USA,FLaframboi,District 13,POSTED,902.25,-696.24,206.01
240409-161,Overall Performance Was:,Excellent,THE HOME DEPOT 6650,Cypress,CA,2024-05-31 18:56:30,SXX0025,EBR,HDIBL,HOME DEPOT USA,FLaframboi,District 13,POSTED,902.25,-696.24,206.01
240409-161,Did Contractors Clean Up All Work Areas?,Yes,THE HOME DEPOT 6650,Cypress,CA,2024-05-31 18:56:30,SXX0025,EBR,HDIBL,HOME DEPOT USA,FLaframboi,District 13,POSTED,902.25,-696.24,206.01
240516-138,Overall Performance Was:,Excellent,Bank of America CA6-157,NORTHRIDGE,CA,2024-05-31 18:56:34,HXX1600,LRM,GMRLE,Cushman&Wakefield / BOA,AValenzuel,District 13,POSTED,263,-28.75,234.25
240516-138,Did Contractors Employees Cooperate with You?,Yes,Bank of America CA6-157,NORTHRIDGE,CA,2024-05-31 18:56:34,HXX1600,LRM,GMRLE,Cushman&Wakefield / BOA,AValenzuel,District 13,POSTED,263,-28.75,234.25
240516-138,Did Contractors Clean Up All Work Areas?,Yes,Bank of America CA6-157,NORTHRIDGE,CA,2024-05-31 18:56:34,HXX1600,LRM,GMRLE,Cushman&Wakefield / BOA,AValenzuel,District 13,POSTED,263,-28.75,234.25
240516-138,Was Contractors Quality of Work Satisfactory?,Yes,Bank of America CA6-157,NORTHRIDGE,CA,2024-05-31 18:56:34,HXX1600,LRM,GMRLE,Cushman&Wakefield / BOA,AValenzuel,District 13,POSTED,263,-28.75,234.25
240501-075,Did Contractors Clean Up All Work Areas?,Yes,Sams Club 8292,MEMPHIS,TN,2024-05-31 19:01:54,SXX1023,LBR,LI,Sams Club,JEJohnson,District 3,POSTED,777.89,-567.97,209.92
240501-075,Overall Performance Was:,Excellent,Sams Club 8292,MEMPHIS,TN,2024-05-31 19:01:54,SXX1023,LBR,LI,Sams Club,JEJohnson,District 3,POSTED,777.89,-567.97,209.92
240501-075,Did Contractors Employees Cooperate with You?,Yes,Sams Club 8292,MEMPHIS,TN,2024-05-31 19:01:54,SXX1023,LBR,LI,Sams Club,JEJohnson,District 3,POSTED,777.89,-567.97,209.92
240501-075,Was Contractors Quality of Work Satisfactory?,Yes,Sams Club 8292,MEMPHIS,TN,2024-05-31 19:01:54,SXX1023,LBR,LI,Sams Club,JEJohnson,District 3,POSTED,777.89,-567.97,209.92
240529-088,Overall Performance Was:,Excellent,LOWES 264,ONTARIO,OH,2024-05-31 19:07:03,SXX0021,EBR,SERVIC,LOWES COMPANIES,JShambaugh,District 7,HSCHED,0,0,0
240529-088,Was Contractors Quality of Work Satisfactory?,Yes,LOWES 264,ONTARIO,OH,2024-05-31 19:07:03,SXX0021,EBR,SERVIC,LOWES COMPANIES,JShambaugh,District 7,HSCHED,0,0,0
240529-088,Did Contractors Clean Up All Work Areas?,Yes,LOWES 264,ONTARIO,OH,2024-05-31 19:07:03,SXX0021,EBR,SERVIC,LOWES COMPANIES,JShambaugh,District 7,HSCHED,0,0,0
240529-088,Did Contractors Employees Cooperate with You?,Yes,LOWES 264,ONTARIO,OH,2024-05-31 19:07:03,SXX0021,EBR,SERVIC,LOWES COMPANIES,JShambaugh,District 7,HSCHED,0,0,0
240514-149,Did Contractors Employees Cooperate with You?,Yes,Bank of America FL2-015,TAMPA,FL,2024-05-31 19:09:56,HXX1600,LRM,GMRLE,JLL / Bank of America,RReichert,District 5,POSTED,295.55,0,295.55
240514-149,Did Contractors Clean Up All Work Areas?,Yes,Bank of America FL2-015,TAMPA,FL,2024-05-31 19:09:56,HXX1600,LRM,GMRLE,JLL / Bank of America,RReichert,District 5,POSTED,295.55,0,295.55
240514-149,Was Contractors Quality of Work Satisfactory?,Yes,Bank of America FL2-015,TAMPA,FL,2024-05-31 19:09:56,HXX1600,LRM,GMRLE,JLL / Bank of America,RReichert,District 5,POSTED,295.55,0,295.55
240514-149,Overall Performance Was:,Excellent,Bank of America FL2-015,TAMPA,FL,2024-05-31 19:09:56,HXX1600,LRM,GMRLE,JLL / Bank of America,RReichert,District 5,POSTED,295.55,0,295.55
240528-105,Overall Performance Was:,Excellent,Target 793,CUYAHOGA FLS,OH,2024-05-31 19:15:11,SXX0021,EBR,SERVIC,Target,JYarbrough,District 7,PCA,0,0,0
240528-105,Did Contractors Employees Cooperate with You?,Yes,Target 793,CUYAHOGA FLS,OH,2024-05-31 19:15:11,SXX0021,EBR,SERVIC,Target,JYarbrough,District 7,PCA,0,0,0
240528-105,Was Contractors Quality of Work Satisfactory?,Yes,Target 793,CUYAHOGA FLS,OH,2024-05-31 19:15:11,SXX0021,EBR,SERVIC,Target,JYarbrough,District 7,PCA,0,0,0
240528-105,Did Contractors Clean Up All Work Areas?,Yes,Target 793,CUYAHOGA FLS,OH,2024-05-31 19:15:11,SXX0021,EBR,SERVIC,Target,JYarbrough,District 7,PCA,0,0,0
240529-118,Did Contractors Clean Up All Work Areas?,Yes,Dave & Buster's 43,PHOENIX,AZ,2024-05-31 19:16:03,SXX1025,LBR,LI,DAVE & BUSTER'S,BKoger,District 13,HSCHED,0,0,0
240529-118,Was Contractors Quality of Work Satisfactory?,Yes,Dave & Buster's 43,PHOENIX,AZ,2024-05-31 19:16:03,SXX1025,LBR,LI,DAVE & BUSTER'S,BKoger,District 13,HSCHED,0,0,0
240529-118,Overall Performance Was:,Excellent,Dave & Buster's 43,PHOENIX,AZ,2024-05-31 19:16:03,SXX1025,LBR,LI,DAVE & BUSTER'S,BKoger,District 13,HSCHED,0,0,0
240529-118,Did Contractors Employees Cooperate with You?,Yes,Dave & Buster's 43,PHOENIX,AZ,2024-05-31 19:16:03,SXX1025,LBR,LI,DAVE & BUSTER'S,BKoger,District 13,HSCHED,0,0,0
240524-166,Did Contractors Clean Up All Work Areas?,Yes,TJ MAXX 1081130,Glendale,CA,2024-05-31 19:20:47,SXX1025,LBR,LI,"THE TJX COMPANIES, INC",JAguirre,,POSTED,433.76,0,433.76
240524-166,Did Contractors Employees Cooperate with You?,Yes,TJ MAXX 1081130,Glendale,CA,2024-05-31 19:20:47,SXX1025,LBR,LI,"THE TJX COMPANIES, INC",JAguirre,,POSTED,433.76,0,433.76
240524-166,Was Contractors Quality of Work Satisfactory?,Yes,TJ MAXX 1081130,Glendale,CA,2024-05-31 19:20:47,SXX1025,LBR,LI,"THE TJX COMPANIES, INC",JAguirre,,POSTED,433.76,0,433.76
240524-166,Overall Performance Was:,Excellent,TJ MAXX 1081130,Glendale,CA,2024-05-31 19:20:47,SXX1025,LBR,LI,"THE TJX COMPANIES, INC",JAguirre,,POSTED,433.76,0,433.76
240419-222,Did Contractors Employees Cooperate with You?,Yes,Bank of America FLW-A68,HIALEAH,FL,2024-05-31 19:21:09,HXX1600,LRM,GMRLE,JLL / Bank of America,DMansel,District 6,TOAR,0,-268.7,-268.7
240419-222,Was Contractors Quality of Work Satisfactory?,Yes,Bank of America FLW-A68,HIALEAH,FL,2024-05-31 19:21:09,HXX1600,LRM,GMRLE,JLL / Bank of America,DMansel,District 6,TOAR,0,-268.7,-268.7
240419-222,Overall Performance Was:,Excellent,Bank of America FLW-A68,HIALEAH,FL,2024-05-31 19:21:09,HXX1600,LRM,GMRLE,JLL / Bank of America,DMansel,District 6,TOAR,0,-268.7,-268.7
240419-222,Did Contractors Clean Up All Work Areas?,Yes,Bank of America FLW-A68,HIALEAH,FL,2024-05-31 19:21:09,HXX1600,LRM,GMRLE,JLL / Bank of America,DMansel,District 6,TOAR,0,-268.7,-268.7
240418-310,Was Contractors Quality of Work Satisfactory?,Yes,Best Buy 1098,CHERRY HILL,NJ,2024-05-31 19:23:56,B240031,ERO,BB137,Sheer Enterprises,GDale,,RVWBLL,0,-1472.07,-1472.07
240418-310,Overall Performance Was:,Excellent,Best Buy 1098,CHERRY HILL,NJ,2024-05-31 19:23:56,B240031,ERO,BB137,Sheer Enterprises,GDale,,RVWBLL,0,-1472.07,-1472.07
240418-310,Did Contractors Employees Cooperate with You?,Yes,Best Buy 1098,CHERRY HILL,NJ,2024-05-31 19:23:56,B240031,ERO,BB137,Sheer Enterprises,GDale,,RVWBLL,0,-1472.07,-1472.07
240418-310,Did Contractors Clean Up All Work Areas?,Yes,Best Buy 1098,CHERRY HILL,NJ,2024-05-31 19:23:56,B240031,ERO,BB137,Sheer Enterprises,GDale,,RVWBLL,0,-1472.07,-1472.07
240524-151,Was Contractors Quality of Work Satisfactory?,Yes,Rite Aid 11109,LANGHORNE,PA,2024-05-31 19:36:58,SXX0022,EBR,SERVIC,Automated Logic Corporation,SRosen,,POSTED,514,0,514
240524-151,Did Contractors Employees Cooperate with You?,Yes,Rite Aid 11109,LANGHORNE,PA,2024-05-31 19:36:58,SXX0022,EBR,SERVIC,Automated Logic Corporation,SRosen,,POSTED,514,0,514
240524-151,Did Contractors Clean Up All Work Areas?,Yes,Rite Aid 11109,LANGHORNE,PA,2024-05-31 19:36:58,SXX0022,EBR,SERVIC,Automated Logic Corporation,SRosen,,POSTED,514,0,514
240524-151,Overall Performance Was:,Excellent,Rite Aid 11109,LANGHORNE,PA,2024-05-31 19:36:58,SXX0022,EBR,SERVIC,Automated Logic Corporation,SRosen,,POSTED,514,0,514
240426-285,Did Contractors Employees Cooperate with You?,Yes,AMAZON FTW5,FORNEY,TX,2024-05-31 19:43:26,B240050,ERO,VT004,Velociti Inc,DkWhiddon,,RVWBLL,0,-21774.95,-21774.95
240426-285,Did Contractors Clean Up All Work Areas?,Yes,AMAZON FTW5,FORNEY,TX,2024-05-31 19:43:26,B240050,ERO,VT004,Velociti Inc,DkWhiddon,,RVWBLL,0,-21774.95,-21774.95
240426-285,Overall Performance Was:,Excellent,AMAZON FTW5,FORNEY,TX,2024-05-31 19:43:26,B240050,ERO,VT004,Velociti Inc,DkWhiddon,,RVWBLL,0,-21774.95,-21774.95
240426-285,Was Contractors Quality of Work Satisfactory?,Yes,AMAZON FTW5,FORNEY,TX,2024-05-31 19:43:26,B240050,ERO,VT004,Velociti Inc,DkWhiddon,,RVWBLL,0,-21774.95,-21774.95
240528-219,Did Contractors Clean Up All Work Areas?,Yes,THE HOME DEPOT 4720,TACOMA,WA,2024-05-31 19:43:38,SXX0025,EBR,SERVIC,HOME DEPOT USA,PYusyavich,District 11,POSTED,288.21,-22.46,265.75
240528-219,Was Contractors Quality of Work Satisfactory?,Yes,THE HOME DEPOT 4720,TACOMA,WA,2024-05-31 19:43:38,SXX0025,EBR,SERVIC,HOME DEPOT USA,PYusyavich,District 11,POSTED,288.21,-22.46,265.75
240528-219,Overall Performance Was:,Excellent,THE HOME DEPOT 4720,TACOMA,WA,2024-05-31 19:43:38,SXX0025,EBR,SERVIC,HOME DEPOT USA,PYusyavich,District 11,POSTED,288.21,-22.46,265.75
240528-219,Did Contractors Employees Cooperate with You?,Yes,THE HOME DEPOT 4720,TACOMA,WA,2024-05-31 19:43:38,SXX0025,EBR,SERVIC,HOME DEPOT USA,PYusyavich,District 11,POSTED,288.21,-22.46,265.75
240426-282,Was Contractors Quality of Work Satisfactory?,Yes,AMAZON BNA5,NASHVILLE,TN,2024-05-31 19:44:02,B240050,ERO,VT004,Velociti Inc,PKearney,,RVWBLL,0,-29566.59,-29566.59
240426-282,Did Contractors Clean Up All Work Areas?,Yes,AMAZON BNA5,NASHVILLE,TN,2024-05-31 19:44:02,B240050,ERO,VT004,Velociti Inc,PKearney,,RVWBLL,0,-29566.59,-29566.59
240426-282,Overall Performance Was:,Excellent,AMAZON BNA5,NASHVILLE,TN,2024-05-31 19:44:02,B240050,ERO,VT004,Velociti Inc,PKearney,,RVWBLL,0,-29566.59,-29566.59
240426-282,Did Contractors Employees Cooperate with You?,Yes,AMAZON BNA5,NASHVILLE,TN,2024-05-31 19:44:02,B240050,ERO,VT004,Velociti Inc,PKearney,,RVWBLL,0,-29566.59,-29566.59
240530-096,Did Contractors Employees Cooperate with You?,Yes,Publix Super Markets 0896,NAVARRE,FL,2024-05-31 19:51:04,SXX1020,LBR,LE,Publix Super Markets,KGudith,,PCA,0,-25.84,-25.84
240530-096,Did Contractors Clean Up All Work Areas?,Yes,Publix Super Markets 0896,NAVARRE,FL,2024-05-31 19:51:04,SXX1020,LBR,LE,Publix Super Markets,KGudith,,PCA,0,-25.84,-25.84
240530-096,Overall Performance Was:,Excellent,Publix Super Markets 0896,NAVARRE,FL,2024-05-31 19:51:04,SXX1020,LBR,LE,Publix Super Markets,KGudith,,PCA,0,-25.84,-25.84
240530-096,Was Contractors Quality of Work Satisfactory?,Yes,Publix Super Markets 0896,NAVARRE,FL,2024-05-31 19:51:04,SXX1020,LBR,LE,Publix Super Markets,KGudith,,PCA,0,-25.84,-25.84
240531-090,Overall Performance Was:,Excellent,Sams Club 4901,EASLEY,SC,2024-05-31 19:58:15,SXX0023,EBR,SERVIC,Sams Club,JEgroves,District 3,POSTED,374.5,0,374.5
240531-090,Was Contractors Quality of Work Satisfactory?,Yes,Sams Club 4901,EASLEY,SC,2024-05-31 19:58:15,SXX0023,EBR,SERVIC,Sams Club,JEgroves,District 3,POSTED,374.5,0,374.5
240531-090,Did Contractors Employees Cooperate with You?,Yes,Sams Club 4901,EASLEY,SC,2024-05-31 19:58:15,SXX0023,EBR,SERVIC,Sams Club,JEgroves,District 3,POSTED,374.5,0,374.5
240531-090,Did Contractors Clean Up All Work Areas?,Yes,Sams Club 4901,EASLEY,SC,2024-05-31 19:58:15,SXX0023,EBR,SERVIC,Sams Club,JEgroves,District 3,POSTED,374.5,0,374.5
240524-158,Overall Performance Was:,Excellent,Staples 1300,Rancho Santa Margari,CA,2024-05-31 20:03:49,B240067,ERO,ST011,Staples Facilities Dept,RChandler,District 13,POSTED,655,0,655
240524-158,Did Contractors Employees Cooperate with You?,Yes,Staples 1300,Rancho Santa Margari,CA,2024-05-31 20:03:49,B240067,ERO,ST011,Staples Facilities Dept,RChandler,District 13,POSTED,655,0,655
240524-158,Did Contractors Clean Up All Work Areas?,Yes,Staples 1300,Rancho Santa Margari,CA,2024-05-31 20:03:49,B240067,ERO,ST011,Staples Facilities Dept,RChandler,District 13,POSTED,655,0,655
240524-158,Was Contractors Quality of Work Satisfactory?,Yes,Staples 1300,Rancho Santa Margari,CA,2024-05-31 20:03:49,B240067,ERO,ST011,Staples Facilities Dept,RChandler,District 13,POSTED,655,0,655
240527-061,Did Contractors Clean Up All Work Areas?,Yes,THE HOME DEPOT 6505,WAXAHACHIE,TX,2024-05-31 20:06:26,SXX0024,EBR,HDIBL,HOME DEPOT USA,bhuffman,District 10,POSTED,147.75,0,147.75
240527-061,Overall Performance Was:,Excellent,THE HOME DEPOT 6505,WAXAHACHIE,TX,2024-05-31 20:06:26,SXX0024,EBR,HDIBL,HOME DEPOT USA,bhuffman,District 10,POSTED,147.75,0,147.75
240527-061,Did Contractors Employees Cooperate with You?,Yes,THE HOME DEPOT 6505,WAXAHACHIE,TX,2024-05-31 20:06:26,SXX0024,EBR,HDIBL,HOME DEPOT USA,bhuffman,District 10,POSTED,147.75,0,147.75
240527-061,Was Contractors Quality of Work Satisfactory?,Yes,THE HOME DEPOT 6505,WAXAHACHIE,TX,2024-05-31 20:06:26,SXX0024,EBR,HDIBL,HOME DEPOT USA,bhuffman,District 10,POSTED,147.75,0,147.75
240425-207,Was Contractors Quality of Work Satisfactory?,Yes,Publix Super Markets 1545,VESTAVIA,AL,2024-05-31 20:07:16,HXX1500,LRM,PBLM-I,Publix Super Markets,CArrington,District 3,POSTED,1144.89,-35.89,1109
240425-207,Did Contractors Employees Cooperate with You?,Yes,Publix Super Markets 1545,VESTAVIA,AL,2024-05-31 20:07:16,HXX1500,LRM,PBLM-I,Publix Super Markets,CArrington,District 3,POSTED,1144.89,-35.89,1109
240425-207,Overall Performance Was:,Excellent,Publix Super Markets 1545,VESTAVIA,AL,2024-05-31 20:07:16,HXX1500,LRM,PBLM-I,Publix Super Markets,CArrington,District 3,POSTED,1144.89,-35.89,1109
240425-207,Did Contractors Clean Up All Work Areas?,Yes,Publix Super Markets 1545,VESTAVIA,AL,2024-05-31 20:07:16,HXX1500,LRM,PBLM-I,Publix Super Markets,CArrington,District 3,POSTED,1144.89,-35.89,1109
240528-106,Did Contractors Employees Cooperate with You?,Yes,Sams Club 4778,AUBURN HILLS,MI,2024-05-31 20:11:20,SXX0021,EBR,WMTHRM,Sams Club,ZSilkwood,District 7,PBNTE,0,0,0
240528-106,Overall Performance Was:,Excellent,Sams Club 4778,AUBURN HILLS,MI,2024-05-31 20:11:20,SXX0021,EBR,WMTHRM,Sams Club,ZSilkwood,District 7,PBNTE,0,0,0
240528-106,Did Contractors Clean Up All Work Areas?,Yes,Sams Club 4778,AUBURN HILLS,MI,2024-05-31 20:11:20,SXX0021,EBR,WMTHRM,Sams Club,ZSilkwood,District 7,PBNTE,0,0,0
240528-106,Was Contractors Quality of Work Satisfactory?,Yes,Sams Club 4778,AUBURN HILLS,MI,2024-05-31 20:11:20,SXX0021,EBR,WMTHRM,Sams Club,ZSilkwood,District 7,PBNTE,0,0,0
240530-069,Did Contractors Clean Up All Work Areas?,Yes,Sams Club 8283,COLUMBIA,SC,2024-05-31 20:12:50,SXX0023,EBR,SERVIC,Sams Club,COHunter,District 3,POSTED,203.82,0,203.82
240530-069,Overall Performance Was:,Excellent,Sams Club 8283,COLUMBIA,SC,2024-05-31 20:12:50,SXX0023,EBR,SERVIC,Sams Club,COHunter,District 3,POSTED,203.82,0,203.82
240530-069,Was Contractors Quality of Work Satisfactory?,Yes,Sams Club 8283,COLUMBIA,SC,2024-05-31 20:12:50,SXX0023,EBR,SERVIC,Sams Club,COHunter,District 3,POSTED,203.82,0,203.82
240530-069,Did Contractors Employees Cooperate with You?,Yes,Sams Club 8283,COLUMBIA,SC,2024-05-31 20:12:50,SXX0023,EBR,SERVIC,Sams Club,COHunter,District 3,POSTED,203.82,0,203.82
240526-134,Was Contractors Quality of Work Satisfactory?,Yes,Publix Super Markets 1832,MELBOURNE,FL,2024-05-31 20:14:50,SXX0020,EBR,SERVIC,Publix Super Markets,RACastillo,,POSTED,181.5,0,181.5
240526-134,Did Contractors Employees Cooperate with You?,Yes,Publix Super Markets 1832,MELBOURNE,FL,2024-05-31 20:14:50,SXX0020,EBR,SERVIC,Publix Super Markets,RACastillo,,POSTED,181.5,0,181.5
240526-134,Overall Performance Was:,Good,Publix Super Markets 1832,MELBOURNE,FL,2024-05-31 20:14:50,SXX0020,EBR,SERVIC,Publix Super Markets,RACastillo,,POSTED,181.5,0,181.5
240526-134,Did Contractors Clean Up All Work Areas?,Yes,Publix Super Markets 1832,MELBOURNE,FL,2024-05-31 20:14:50,SXX0020,EBR,SERVIC,Publix Super Markets,RACastillo,,POSTED,181.5,0,181.5
240513-023,Was Contractors Quality of Work Satisfactory?,Yes,Sparkfund FES-US4598-McDonalds #10171,CEDAR PARK,TX,2024-05-31 20:22:31,SXX1024,LBR,LE,Spark Infrastructure Solutions,LShewmaker,,TOAR,0,0,0
240513-023,Overall Performance Was:,Excellent,Sparkfund FES-US4598-McDonalds #10171,CEDAR PARK,TX,2024-05-31 20:22:31,SXX1024,LBR,LE,Spark Infrastructure Solutions,LShewmaker,,TOAR,0,0,0
240513-023,Did Contractors Employees Cooperate with You?,Yes,Sparkfund FES-US4598-McDonalds #10171,CEDAR PARK,TX,2024-05-31 20:22:31,SXX1024,LBR,LE,Spark Infrastructure Solutions,LShewmaker,,TOAR,0,0,0
240513-023,Did Contractors Clean Up All Work Areas?,Yes,Sparkfund FES-US4598-McDonalds #10171,CEDAR PARK,TX,2024-05-31 20:22:31,SXX1024,LBR,LE,Spark Infrastructure Solutions,LShewmaker,,TOAR,0,0,0
240530-209,Was Contractors Quality of Work Satisfactory?,Yes,TJ MAXX 1080131,Palm Desert,CA,2024-05-31 20:26:54,SXX1025,LBR,LI,"THE TJX COMPANIES, INC",CAdams,,POSTED,504.56,0,504.56
240530-209,Did Contractors Clean Up All Work Areas?,Yes,TJ MAXX 1080131,Palm Desert,CA,2024-05-31 20:26:54,SXX1025,LBR,LI,"THE TJX COMPANIES, INC",CAdams,,POSTED,504.56,0,504.56
240530-209,Overall Performance Was:,Excellent,TJ MAXX 1080131,Palm Desert,CA,2024-05-31 20:26:54,SXX1025,LBR,LI,"THE TJX COMPANIES, INC",CAdams,,POSTED,504.56,0,504.56
240530-209,Did Contractors Employees Cooperate with You?,Yes,TJ MAXX 1080131,Palm Desert,CA,2024-05-31 20:26:54,SXX1025,LBR,LI,"THE TJX COMPANIES, INC",CAdams,,POSTED,504.56,0,504.56
240430-022,Was Contractors Quality of Work Satisfactory?,Yes,Best Buy 12,SAINT CLOUD,MN,2024-05-31 20:30:58,B240031,ERO,BB137,"Wolf Restoration, LLC",CJSchmitt,,RVWBLL,0,-1453.92,-1453.92
240430-022,Did Contractors Employees Cooperate with You?,Yes,Best Buy 12,SAINT CLOUD,MN,2024-05-31 20:30:58,B240031,ERO,BB137,"Wolf Restoration, LLC",CJSchmitt,,RVWBLL,0,-1453.92,-1453.92
240430-022,Overall Performance Was:,Excellent,Best Buy 12,SAINT CLOUD,MN,2024-05-31 20:30:58,B240031,ERO,BB137,"Wolf Restoration, LLC",CJSchmitt,,RVWBLL,0,-1453.92,-1453.92
240430-022,Did Contractors Clean Up All Work Areas?,Yes,Best Buy 12,SAINT CLOUD,MN,2024-05-31 20:30:58,B240031,ERO,BB137,"Wolf Restoration, LLC",CJSchmitt,,RVWBLL,0,-1453.92,-1453.92
240528-067,Did Contractors Employees Cooperate with You?,Yes,THE HOME DEPOT 0932,LODI,NJ,2024-05-31 20:40:01,SXX0022,EBR,SERVIC,HOME DEPOT USA,MValdeigle,District 1,POSTED,596.01,-275.09,320.92
240528-067,Overall Performance Was:,Excellent,THE HOME DEPOT 0932,LODI,NJ,2024-05-31 20:40:01,SXX0022,EBR,SERVIC,HOME DEPOT USA,MValdeigle,District 1,POSTED,596.01,-275.09,320.92
240528-067,Was Contractors Quality of Work Satisfactory?,Yes,THE HOME DEPOT 0932,LODI,NJ,2024-05-31 20:40:01,SXX0022,EBR,SERVIC,HOME DEPOT USA,MValdeigle,District 1,POSTED,596.01,-275.09,320.92
240528-067,Did Contractors Clean Up All Work Areas?,Yes,THE HOME DEPOT 0932,LODI,NJ,2024-05-31 20:40:01,SXX0022,EBR,SERVIC,HOME DEPOT USA,MValdeigle,District 1,POSTED,596.01,-275.09,320.92
240531-200,Was Contractors Quality of Work Satisfactory?,Yes,Starbucks 50138,TACOMA,WA,2024-05-31 20:42:54,SXX0025,EBR,SERVIC,STARBUCKS CORPORATION,PYusyavich,District 11,MGRAPV,0,0,0
240531-200,Did Contractors Employees Cooperate with You?,Yes,Starbucks 50138,TACOMA,WA,2024-05-31 20:42:54,SXX0025,EBR,SERVIC,STARBUCKS CORPORATION,PYusyavich,District 11,MGRAPV,0,0,0
240531-200,Did Contractors Clean Up All Work Areas?,Yes,Starbucks 50138,TACOMA,WA,2024-05-31 20:42:54,SXX0025,EBR,SERVIC,STARBUCKS CORPORATION,PYusyavich,District 11,MGRAPV,0,0,0
240531-200,Overall Performance Was:,Excellent,Starbucks 50138,TACOMA,WA,2024-05-31 20:42:54,SXX0025,EBR,SERVIC,STARBUCKS CORPORATION,PYusyavich,District 11,MGRAPV,0,0,0
240527-054,Overall Performance Was:,Excellent,Publix Super Markets 1244,OOLTEWAH,TN,2024-05-31 20:44:06,SXX1023,LBR,CASE,Publix Super Markets,JABrooks,,PCA,0,-17.25,-17.25
240527-054,Was Contractors Quality of Work Satisfactory?,Yes,Publix Super Markets 1244,OOLTEWAH,TN,2024-05-31 20:44:06,SXX1023,LBR,CASE,Publix Super Markets,JABrooks,,PCA,0,-17.25,-17.25
240527-054,Did Contractors Clean Up All Work Areas?,Yes,Publix Super Markets 1244,OOLTEWAH,TN,2024-05-31 20:44:06,SXX1023,LBR,CASE,Publix Super Markets,JABrooks,,PCA,0,-17.25,-17.25
240527-054,Did Contractors Employees Cooperate with You?,Yes,Publix Super Markets 1244,OOLTEWAH,TN,2024-05-31 20:44:06,SXX1023,LBR,CASE,Publix Super Markets,JABrooks,,PCA,0,-17.25,-17.25
240416-174,Was Contractors Quality of Work Satisfactory?,Yes,Dollar Tree 6461,TUCSON,AZ,2024-05-31 20:44:09,SXX1025,LBR,LI,"DOLLAR TREE STORES, INC",MBarrows,,POSTED,1825,-1233.48,591.52
240416-174,Did Contractors Employees Cooperate with You?,Yes,Dollar Tree 6461,TUCSON,AZ,2024-05-31 20:44:09,SXX1025,LBR,LI,"DOLLAR TREE STORES, INC",MBarrows,,POSTED,1825,-1233.48,591.52
240416-174,Overall Performance Was:,Excellent,Dollar Tree 6461,TUCSON,AZ,2024-05-31 20:44:09,SXX1025,LBR,LI,"DOLLAR TREE STORES, INC",MBarrows,,POSTED,1825,-1233.48,591.52
240416-174,Did Contractors Clean Up All Work Areas?,Yes,Dollar Tree 6461,TUCSON,AZ,2024-05-31 20:44:09,SXX1025,LBR,LI,"DOLLAR TREE STORES, INC",MBarrows,,POSTED,1825,-1233.48,591.52
240529-107,Overall Performance Was:,Excellent,THE HOME DEPOT 0926,HAZLET,NJ,2024-05-31 20:48:03,SXX0022,EBR,SERVIC,HOME DEPOT USA,FLinker,District 1,HDRDIS,0,0,0
240529-107,Did Contractors Clean Up All Work Areas?,Yes,THE HOME DEPOT 0926,HAZLET,NJ,2024-05-31 20:48:03,SXX0022,EBR,SERVIC,HOME DEPOT USA,FLinker,District 1,HDRDIS,0,0,0
240529-107,Did Contractors Employees Cooperate with You?,Yes,THE HOME DEPOT 0926,HAZLET,NJ,2024-05-31 20:48:03,SXX0022,EBR,SERVIC,HOME DEPOT USA,FLinker,District 1,HDRDIS,0,0,0
240529-107,Was Contractors Quality of Work Satisfactory?,Yes,THE HOME DEPOT 0926,HAZLET,NJ,2024-05-31 20:48:03,SXX0022,EBR,SERVIC,HOME DEPOT USA,FLinker,District 1,HDRDIS,0,0,0
240418-308,Was Contractors Quality of Work Satisfactory?,Yes,Best Buy 543,FT LAUDERDALE,FL,2024-05-31 20:48:40,B240031,ERO,BB137,Sheer Enterprises,GAcevedo,District 6,RVWBLL,0,-2832.64,-2832.64
240418-308,Did Contractors Clean Up All Work Areas?,Yes,Best Buy 543,FT LAUDERDALE,FL,2024-05-31 20:48:40,B240031,ERO,BB137,Sheer Enterprises,GAcevedo,District 6,RVWBLL,0,-2832.64,-2832.64
240418-308,Overall Performance Was:,Excellent,Best Buy 543,FT LAUDERDALE,FL,2024-05-31 20:48:40,B240031,ERO,BB137,Sheer Enterprises,GAcevedo,District 6,RVWBLL,0,-2832.64,-2832.64
